Drug 0
        IC50  Label
15  3.199996      0
16  3.223043      0
17  3.252492      0
18  3.366994      0
19  3.370652      0
20  3.407114      0
21  3.430681      0
22  3.634611      0
23  3.989146      0
24  4.074562      0
25  4.196877      0
26  4.202281      0
27  4.299945      0
28  4.376800      0
29  4.437333      0
30  4.449548      0
31  4.493389      0
32  4.711261      0
33  4.758069      0
34  5.011624      0
35  5.124161      0
36  5.126458      0
37  5.193516      0
38  5.283456      0
39  5.310451      0
40  5.358144      0
41  5.413700      0
42  6.449478      0
Drug 35
        IC50  Label
0   0.734890      0
1   1.048289      0
2   1.647292      0
3   1.674064      0
4   1.683087      0
5   1.741414      0
6   1.851783      0
7   2.032423      0
8   2.080918      0
9   2.111105      0
10  2.214306      0
11  2.242116      0
12  2.365726      0
13  2.411950      0
14  2.416837      0
15  2.454418      0
16  2.459416      0
17  2.633152      0
18  2.633202      0
19  2.790786      0
20  2.843374      0
21  2.882705      0
22  2.908526      0
23  3.215987      0
24  3.416227      1
25  3.554305      1
26  3.611499      1
27  3.614848      1
28  3.768998      1
29  3.798698      1
30  4.026682      1
31  4.159663      1
32  4.264245      1
33  4.341636      1
34  4.549326      1
35  4.630537      1
36  4.751695      1
37  4.946356      1
38  5.115586      1
39  5.271987      1
40  5.378887      1
41  5.644620      1
42  5.992365      1
Drug 36
        IC50  Label
0   1.254627      1
1   1.515860      1
2   1.625604      1
3   2.013457      1
4   2.360805      1
5   2.387096      1
6   2.556870      1
7   2.569972      1
8   2.613269      1
9   2.832179      1
10  2.978820      1
11  3.166806      1
12  3.237745      1
13  3.258604      1
14  3.495012      1
15  3.819755      0
16  3.909791      0
17  4.018219      0
18  4.042367      0
19  4.064720      0
20  4.163412      0
21  4.219710      0
22  4.288123      0
23  4.288551      0
24  4.302706      0
25  4.395485      0
26  4.667829      0
27  4.810184      0
28  4.820757      0
29  4.873936      0
30  4.982797      0
31  5.016264      0
32  5.025787      0
33  5.057580      0
34  5.082247      0
35  5.102798      0
36  5.114546      0
37  5.218569      0
38  5.361672      0
39  5.384624      0
40  5.535279      0
41  5.591246      0
42  6.598674      0
Drug 37
        IC50  Label
0  -2.398652      1
1   1.150389      1
2   1.432403      1
3   2.173967      1
4   2.296556      1
5   2.371256      1
6   2.970942      0
7   3.014921      0
8   3.101301      0
9   3.144383      0
10  3.438532      0
11  3.473847      0
12  3.547032      0
13  3.611555      0
14  3.732760      0
15  3.756401      0
16  3.912365      0
17  3.949949      0
18  4.051752      0
19  4.063854      0
20  4.073324      0
21  4.128718      0
22  4.131678      0
23  4.217888      0
24  4.265850      0
25  4.332640      0
26  4.345528      0
27  4.380709      0
28  4.431127      0
29  4.499301      0
30  4.513653      0
31  4.598998      0
32  4.666768      0
33  4.680014      0
34  4.692914      0
35  4.704903      0
36  4.770210      0
37  4.891654      0
38  4.905852      0
39  5.092605      0
40  5.138925      0
41  5.180822      0
42  5.977022      0
Drug 38
        IC50  Label
0   3.028609      0
1   3.676106      0
2   4.118264      0
3   4.526667      0
4   4.627764      0
5   4.653694      0
6   4.743262      0
7   4.763617      0
8   4.800626      0
9   4.872160      0
10  4.931318      0
11  5.018204      0
12  5.074550      0
13  5.118979      0
14  5.156306      0
15  5.218955      0
16  5.252213      0
17  5.277314      0
18  5.373552      1
19  5.529537      1
20  5.550800      1
21  5.554408      1
22  5.633746      1
23  5.653451      1
24  5.658280      1
25  5.659114      1
26  5.695218      1
27  5.715300      1
28  5.759480      1
29  5.762941      1
30  5.765696      1
31  5.775328      1
32  5.793705      1
33  5.879915      1
34  6.026169      1
35  6.033484      1
36  6.072383      1
37  6.084106      1
38  6.166347      1
39  6.249193      1
40  6.321762      1
41  6.507319      1
42  7.065682      1
Drug 39
        IC50  Label
0   4.432563      0
1   4.889398      0
2   5.019011      0
3   5.051110      0
4   5.080703      0
5   5.118979      0
6   5.160848      0
7   5.245469      0
8   5.340909      0
9   5.377114      0
10  5.393478      0
11  5.445772      0
12  5.480971      0
13  5.504046      0
14  5.541955      0
15  5.557993      0
16  5.580102      0
17  5.676827      1
18  5.690061      1
19  5.766371      1
20  5.767868      1
21  5.783027      1
22  5.801099      1
23  5.826116      1
24  5.885901      1
25  5.886541      1
26  5.889820      1
27  5.916319      1
28  5.917295      1
29  5.935437      1
30  5.960145      1
31  5.973036      1
32  6.008373      1
33  6.029703      1
34  6.035158      1
35  6.143297      1
36  6.153730      1
37  6.196790      1
38  6.271006      1
39  6.474698      1
40  6.519687      1
41  6.528850      1
42  7.231458      1
Drug 40
        IC50  Label
0   3.050267      1
1   3.287472      1
2   3.717093      1
3   3.787532      1
4   3.841634      1
5   3.892149      1
6   4.059258      1
7   4.067771      1
8   4.147705      1
9   4.153758      1
10  4.161157      1
11  4.185303      1
12  4.245416      1
13  4.474958      1
14  4.687125      1
15  4.785261      1
16  4.816597      1
17  4.933493      0
18  4.955413      0
19  5.118979      0
20  5.167131      0
21  5.188256      0
22  5.206160      0
23  5.293912      0
24  5.317982      0
25  5.350479      0
26  5.367814      0
27  5.439855      0
28  5.446010      0
29  5.486901      0
30  5.592896      0
31  5.695218      0
32  5.696268      0
33  5.711313      0
34  5.793705      0
35  5.795294      0
36  5.981214      0
37  6.055491      0
38  6.114408      0
39  6.119676      0
40  6.196468      0
41  6.526608      0
42  6.858649      0
Drug 41
        IC50  Label
0   1.970969      0
1   3.188591      0
2   3.248943      0
3   3.427184      0
4   3.745702      0
5   3.769136      0
6   3.828461      0
7   3.849538      0
8   3.912454      0
9   3.927531      0
10  3.948344      0
11  3.951650      0
12  4.034549      0
13  4.257654      0
14  4.349810      1
15  4.434330      1
16  4.435260      1
17  4.440287      1
18  4.448596      1
19  4.449548      1
20  4.458671      1
21  4.543182      1
22  4.544276      1
23  4.623281      1
24  4.793952      1
25  4.837872      1
26  4.880431      1
27  4.911226      1
28  5.025787      1
29  5.032702      1
30  5.043774      1
31  5.044448      1
32  5.097952      1
33  5.143582      1
34  5.216755      1
35  5.250875      1
36  5.299269      1
37  5.440738      1
38  5.492175      1
39  5.586055      1
40  5.681041      1
41  5.695949      1
42  6.082187      1
Drug 42
        IC50  Label
0   2.143523      1
1   2.691854      1
2   2.958720      1
3   2.973241      1
4   3.135032      1
5   3.202167      1
6   3.339621      1
7   3.342492      1
8   3.664823      1
9   3.835332      1
10  3.861231      1
11  3.862979      1
12  4.220854      0
13  4.245144      0
14  4.367275      0
15  4.395722      0
16  4.425610      0
17  4.435224      0
18  4.438205      0
19  4.448011      0
20  4.448659      0
21  4.517343      0
22  4.555363      0
23  4.622370      0
24  4.707510      0
25  4.733058      0
26  4.742564      0
27  4.761670      0
28  4.762110      0
29  4.772858      0
30  4.833598      0
31  4.837270      0
32  4.881402      0
33  5.016867      0
34  5.050817      0
35  5.053755      0
36  5.087122      0
37  5.218579      0
38  5.280409      0
39  5.498508      0
40  5.650820      0
41  5.777519      0
42  5.892941      0
Drug 43
        IC50  Label
0   1.947214      0
1   2.414270      0
2   2.532975      0
3   2.541251      0
4   2.608791      0
5   2.662542      0
6   2.671271      0
7   2.716860      0
8   2.823990      0
9   2.866057      0
10  2.974680      0
11  2.986423      0
12  3.041838      0
13  3.080497      0
14  3.081551      0
15  3.117976      0
16  3.198355      0
17  3.198425      0
18  3.222526      0
19  3.288830      0
20  3.294206      0
21  3.340558      0
22  3.341443      0
23  3.474304      0
24  3.477402      0
25  3.549546      0
26  3.921764      0
27  4.258131      1
28  4.331873      1
29  4.387924      1
30  4.418658      1
31  4.434105      1
32  4.551394      1
33  4.959171      1
34  4.981075      1
35  5.216967      1
36  5.262457      1
37  5.327426      1
38  5.521311      1
39  5.754562      1
40  5.990943      1
41  6.355309      1
42  7.373833      1
Drug 44
        IC50  Label
0  -0.582459      1
1   1.865131      1
2   2.424038      1
3   2.480735      1
4   2.556955      1
5   2.687177      1
6   2.835810      1
7   2.839884      1
8   2.841204      1
9   3.130156      1
10  3.162889      1
11  3.209220      1
12  3.311054      1
13  3.541403      1
14  3.712697      0
15  3.733865      0
16  3.831386      0
17  3.982260      0
18  4.046381      0
19  4.106121      0
20  4.115467      0
21  4.132080      0
22  4.133831      0
23  4.164289      0
24  4.175917      0
25  4.285696      0
26  4.288799      0
27  4.374156      0
28  4.438380      0
29  4.449146      0
30  4.509324      0
31  4.556116      0
32  4.584757      0
33  5.019205      0
34  5.121094      0
35  5.122047      0
36  5.218487      0
37  5.263452      0
38  5.382223      0
39  5.382695      0
40  5.511166      0
41  5.553706      0
42  6.884215      0
Drug 45
        IC50  Label
0  -0.245221      0
1   0.692643      0
2   0.846910      0
3   0.925279      0
4   1.188466      0
5   1.434060      0
6   1.543710      0
7   1.593651      0
8   1.787953      0
9   1.878782      0
10  1.886694      0
11  1.926467      0
12  1.962386      0
13  1.998905      0
14  2.022096      0
15  2.188729      0
16  2.452527      0
17  2.528927      0
18  2.655555      0
19  2.677492      0
20  2.720755      0
21  2.764879      0
22  2.849199      0
23  2.860575      0
24  2.892201      0
25  2.897042      0
26  2.951134      0
27  3.055150      0
28  3.153911      0
29  3.418082      1
30  3.544806      1
31  3.628162      1
32  3.636544      1
33  3.658328      1
34  3.831286      1
35  4.343402      1
36  4.599461      1
37  4.783856      1
38  4.980043      1
39  5.152336      1
40  5.240062      1
41  5.694704      1
42  5.786472      1
Drug 46
        IC50  Label
0   1.299151      1
1   1.838596      1
2   1.989426      1
3   2.130467      1
4   2.289140      1
5   2.337012      1
6   2.406613      1
7   2.445204      1
8   2.874421      1
9   2.927419      1
10  3.008104      1
11  3.343429      1
12  3.401333      1
13  3.613531      1
14  3.787161      1
15  3.845419      1
16  3.862828      1
17  4.084329      0
18  4.172357      0
19  4.279429      0
20  4.371393      0
21  4.391390      0
22  4.407337      0
23  4.465968      0
24  4.495839      0
25  4.503016      0
26  4.662283      0
27  4.811866      0
28  4.905916      0
29  5.118979      0
30  5.153102      0
31  5.173597      0
32  5.195759      0
33  5.333795      0
34  5.335442      0
35  5.379395      0
36  5.680834      0
37  5.695218      0
38  5.793705      0
39  5.795889      0
40  5.888406      0
41  6.055491      0
42  6.526209      0
Drug 47
        IC50  Label
0   2.644923      0
1   2.940715      0
2   2.983704      0
3   3.108626      0
4   3.134453      0
5   3.144162      0
6   3.555993      0
7   3.774572      0
8   4.177041      0
9   4.281784      0
10  4.294896      0
11  4.320370      0
12  4.453171      0
13  4.535719      0
14  4.601623      0
15  4.633531      0
16  4.854689      1
17  4.926852      1
18  5.004309      1
19  5.093564      1
20  5.118874      1
21  5.125727      1
22  5.258887      1
23  5.300528      1
24  5.315948      1
25  5.380716      1
26  5.418727      1
27  5.467681      1
28  5.516398      1
29  5.590473      1
30  5.655247      1
31  5.695218      1
32  5.786651      1
33  5.787427      1
34  5.801502      1
35  5.881717      1
36  5.935803      1
37  5.987597      1
38  6.087685      1
39  6.290388      1
40  6.339240      1
41  6.507722      1
42  6.708914      1
Drug 48
        IC50  Label
0   0.704161      0
1   1.031991      0
2   1.050895      0
3   1.061551      0
4   1.121821      0
5   1.160961      0
6   1.231119      0
7   1.267866      0
8   1.305967      0
9   1.305973      0
10  1.625427      0
11  1.751956      0
12  1.772717      0
13  1.796430      0
14  1.878540      0
15  1.923532      0
16  2.063947      0
17  2.141580      0
18  2.209145      0
19  2.330554      0
20  2.331987      0
21  2.340847      0
22  2.386597      0
23  2.483259      0
24  2.484973      0
25  2.553338      0
26  2.566549      0
27  2.577845      0
28  2.680829      0
29  2.825129      1
30  2.885133      1
31  2.905473      1
32  3.029800      1
33  3.461603      1
34  3.697970      1
35  3.756401      1
36  3.840147      1
37  3.853334      1
38  4.111627      1
39  4.171945      1
40  4.332640      1
41  4.422052      1
42  4.431127      1
Drug 49
        IC50  Label
0  -1.544403      0
1  -0.663952      0
2  -0.273814      0
3  -0.225441      0
4  -0.034715      0
5   0.056506      0
6   0.057577      0
7   0.099643      0
8   0.225215      0
9   0.357706      0
10  0.360054      0
11  0.364919      0
12  0.391731      0
13  0.451677      0
14  0.453914      0
15  0.457773      0
16  0.540323      0
17  0.571603      1
18  0.643760      1
19  0.646876      1
20  0.671620      1
21  0.717539      1
22  0.750395      1
23  0.755106      1
24  0.756944      1
25  0.760411      1
26  0.762997      1
27  0.822676      1
28  0.833489      1
29  0.836948      1
30  0.855036      1
31  0.925073      1
32  0.981994      1
33  1.026149      1
34  1.103610      1
35  1.196900      1
36  1.241609      1
37  1.293333      1
38  1.298026      1
39  1.492009      1
40  1.526932      1
41  1.617048      1
42  2.437770      1
Drug 50
        IC50  Label
0  -2.343875      1
1   0.037393      1
2   0.126306      1
3   0.303778      1
4   0.626398      1
5   0.724461      1
6   1.244428      1
7   1.673503      1
8   1.747699      1
9   1.835885      1
10  1.942993      1
11  2.036629      1
12  2.065227      1
13  2.227593      1
14  2.273206      1
15  2.324899      1
16  2.485447      1
17  2.515435      1
18  2.609730      1
19  2.793990      1
20  2.988638      1
21  3.036995      1
22  3.094846      1
23  3.573142      0
24  3.624801      0
25  3.755246      0
26  3.927927      0
27  4.105085      0
28  4.505363      0
29  4.577368      0
